record_type,time_sec,color,x,y,z,scenario,count_red,count_green,count_blue,count_total,extra_notes
obstacle,90.81,,3.44,4.53,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.62
obstacle,90.90,,3.45,4.53,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,91.02,,3.45,4.54,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,91.16,,3.45,4.54,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,91.22,,3.46,4.54,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.65
obstacle,91.30,,3.47,4.54,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.65
obstacle,91.40,,3.47,4.54,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.65
obstacle,91.50,,3.48,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,91.64,,3.48,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,91.80,,3.48,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,91.83,,3.48,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,91.91,,3.49,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,92.01,,3.49,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,92.10,,3.49,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,92.23,,3.50,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,92.31,,3.50,4.55,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.73
obstacle,92.40,,3.51,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.75
obstacle,92.50,,3.51,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.75
obstacle,92.61,,3.51,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.75
obstacle,92.71,,3.52,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.75
obstacle,92.81,,3.52,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.72
obstacle,92.90,,3.53,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.72
obstacle,93.00,,3.53,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.72
obstacle,93.15,,3.54,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.72
obstacle,93.20,,3.54,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.72
obstacle,93.31,,3.54,4.56,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.72
obstacle,93.40,,3.55,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.72
obstacle,93.50,,3.55,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,93.60,,3.56,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,93.70,,3.56,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,93.80,,3.57,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,93.91,,3.57,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,94.00,,3.58,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,94.11,,3.58,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,94.33,,3.58,4.57,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,94.43,,3.59,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,94.54,,3.59,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,94.60,,3.59,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,94.72,,3.60,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,94.80,,3.60,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,94.90,,3.61,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,95.00,,3.61,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,95.12,,3.62,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,95.21,,3.62,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,95.30,,3.62,4.58,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.71
obstacle,95.40,,3.63,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,95.52,,3.63,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,95.61,,3.64,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,95.75,,3.64,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,95.87,,3.64,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,95.92,,3.65,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,96.01,,3.65,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,96.12,,3.65,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.69
obstacle,96.20,,3.66,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.68
obstacle,96.30,,3.66,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.68
obstacle,96.42,,3.67,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.68
obstacle,96.50,,3.67,4.59,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.67
obstacle,96.60,,3.67,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.67
obstacle,96.71,,3.68,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.67
obstacle,96.80,,3.68,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.66
obstacle,96.90,,3.69,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.66
obstacle,97.01,,3.70,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.66
obstacle,97.15,,3.70,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.66
obstacle,97.21,,3.70,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,97.30,,3.71,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,97.40,,3.71,4.60,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,97.50,,3.72,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,97.61,,3.72,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,97.70,,3.73,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,97.80,,3.73,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.63
obstacle,97.90,,3.73,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.63
obstacle,98.00,,3.74,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.63
obstacle,98.10,,3.74,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.63
obstacle,98.22,,3.75,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.65
obstacle,98.31,,3.75,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.65
obstacle,98.41,,3.76,4.61,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.65
obstacle,98.50,,3.76,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,98.62,,3.77,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,98.71,,3.77,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,98.83,,3.77,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,98.90,,3.78,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,99.01,,3.78,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.64
obstacle,99.10,,3.79,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.61
obstacle,99.22,,3.79,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.61
obstacle,99.33,,3.80,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.61
obstacle,99.41,,3.80,4.62,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.61
obstacle,99.50,,3.81,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.60
obstacle,99.71,,3.82,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.60
obstacle,99.83,,3.82,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.61
obstacle,99.90,,3.82,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.61
obstacle,100.02,,3.83,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.61
obstacle,100.10,,3.83,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.61
obstacle,100.20,,3.84,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.58
obstacle,100.30,,3.84,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.58
obstacle,100.40,,3.85,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.58
obstacle,100.52,,3.85,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.57
obstacle,100.60,,3.85,4.63,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.57
obstacle,100.70,,3.86,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.57
obstacle,100.81,,3.87,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.57
obstacle,100.91,,3.87,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,101.05,,3.88,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,101.16,,3.88,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,101.21,,3.88,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,101.31,,3.89,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.60
obstacle,101.41,,3.90,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.60
obstacle,101.51,,3.90,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.60
obstacle,101.60,,3.90,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,101.70,,3.91,4.64,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,101.80,,3.91,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,101.90,,3.92,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.56
obstacle,102.02,,3.92,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.56
obstacle,102.11,,3.93,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.56
obstacle,102.21,,3.93,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.56
obstacle,102.30,,3.94,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.56
obstacle,102.40,,3.94,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.56
obstacle,102.54,,3.95,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.58
obstacle,102.60,,3.95,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.58
obstacle,102.70,,3.96,4.65,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.58
obstacle,102.80,,3.96,4.66,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.58
obstacle,102.90,,3.97,4.66,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.57
obstacle,103.02,,3.97,4.66,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.57
obstacle,103.10,,3.98,4.66,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.57
obstacle,103.20,,3.98,4.66,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,103.32,,3.99,4.66,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,103.40,,3.99,4.66,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.59
obstacle,103.50,,4.00,4.67,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.67
obstacle,103.62,,4.00,4.67,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.67
obstacle,103.71,,4.01,4.67,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.67
obstacle,103.80,,4.01,4.67,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.67
obstacle,218.30,,5.34,-1.89,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.79
obstacle,218.73,,5.34,-1.89,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.79
obstacle,218.73,,5.34,-1.89,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.79
obstacle,218.89,,5.34,-1.89,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.79
obstacle,218.93,,5.34,-1.90,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.79
obstacle,219.02,,5.34,-1.90,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.77
obstacle,219.12,,5.34,-1.91,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.77
obstacle,219.20,,5.34,-1.91,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.77
obstacle,219.30,,5.34,-1.91,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.77
obstacle,219.41,,5.34,-1.91,0.00,AdaptiveCoverage_Obstacles,,,,,Steering right due to obstacle. Front min: 0.77
obstacle,219.51,,5.34,-1.92,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.77
obstacle,219.60,,5.34,-1.92,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.77
obstacle,219.72,,5.34,-1.93,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.77
obstacle,219.81,,5.34,-1.93,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.75
obstacle,219.90,,5.34,-1.94,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.75
obstacle,220.00,,5.34,-1.94,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.75
obstacle,220.11,,5.34,-1.95,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.75
obstacle,220.21,,5.34,-1.95,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.73
obstacle,220.30,,5.34,-1.95,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.73
obstacle,220.41,,5.34,-1.96,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.73
obstacle,220.50,,5.33,-1.96,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.72
obstacle,220.65,,5.33,-1.97,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.72
obstacle,220.74,,5.33,-1.97,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.72
obstacle,220.80,,5.33,-1.98,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.72
obstacle,220.91,,5.33,-1.98,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.70
obstacle,221.00,,5.33,-1.99,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.70
obstacle,221.10,,5.33,-1.99,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.70
obstacle,221.20,,5.33,-2.00,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.70
obstacle,221.30,,5.33,-2.00,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.69
obstacle,221.41,,5.33,-2.01,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.69
obstacle,221.50,,5.33,-2.01,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.69
obstacle,221.63,,5.33,-2.01,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.67
obstacle,221.72,,5.33,-2.02,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.67
obstacle,221.81,,5.33,-2.02,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.67
obstacle,221.90,,5.33,-2.03,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.67
obstacle,222.00,,5.33,-2.03,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.66
obstacle,222.14,,5.33,-2.04,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.66
obstacle,222.22,,5.33,-2.04,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.66
obstacle,222.31,,5.33,-2.04,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.66
obstacle,222.41,,5.33,-2.05,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.63
obstacle,222.50,,5.33,-2.05,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.63
obstacle,222.60,,5.33,-2.06,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.63
obstacle,222.75,,5.33,-2.06,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.63
obstacle,222.81,,5.33,-2.06,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.63
obstacle,222.91,,5.33,-2.07,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.63
obstacle,223.00,,5.33,-2.07,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.63
obstacle,223.10,,5.33,-2.08,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.60
obstacle,223.27,,5.33,-2.08,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.60
obstacle,223.31,,5.33,-2.08,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.60
obstacle,223.41,,5.33,-2.09,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.60
obstacle,223.52,,5.33,-2.09,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.59
obstacle,223.60,,5.33,-2.10,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.59
obstacle,223.73,,5.33,-2.11,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.59
obstacle,223.82,,5.33,-2.11,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.58
obstacle,223.91,,5.33,-2.12,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.58
obstacle,224.00,,5.33,-2.12,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.58
obstacle,224.10,,5.33,-2.13,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.56
obstacle,224.21,,5.33,-2.13,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.56
obstacle,224.37,,5.33,-2.13,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.56
obstacle,224.44,,5.33,-2.13,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.56
obstacle,224.53,,5.33,-2.14,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.56
obstacle,224.62,,5.33,-2.14,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.56
obstacle,224.71,,5.33,-2.14,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.56
obstacle,224.80,,5.33,-2.14,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.54
obstacle,224.91,,5.33,-2.15,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.54
obstacle,225.03,,5.33,-2.15,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.54
obstacle,225.10,,5.33,-2.15,0.00,AdaptiveCoverage_Obstacles,,,,,Steering left due to obstacle. Front min: 0.54
