record_type,time_sec,color,x,y,z,scenario,count_red,count_green,count_blue,count_total,extra_notes
DETECTION,9.59,green,-2.80,-0.31,0.06,reversing_demo,,,,,
DETECTION,92.12,green,-3.06,-2.02,0.15,reversing_demo,,,,,
SUMMARY,93.26,,,,,reversing_demo,0,2,0,2,Run completed or interrupted.
