record_type,time_sec,color,x,y,z,scenario,count_red,count_green,count_blue,count_total,extra_notes
obstacle,17.70,,-1.98,-0.89,0.00,AdaptiveCoverage_Obstacles,,,,,"Obstacle at 0.97 m, steering left"
clear,63.00,,-1.86,-0.95,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.10,,-1.86,-0.95,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.21,,-1.86,-0.95,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.30,,-1.86,-0.95,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.41,,-1.86,-0.95,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.53,,-1.86,-0.94,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.62,,-1.86,-0.94,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.72,,-1.86,-0.94,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.81,,-1.86,-0.93,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,63.90,,-1.87,-0.93,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.00,,-1.87,-0.92,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.11,,-1.87,-0.91,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.23,,-1.88,-0.91,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.30,,-1.88,-0.90,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.40,,-1.88,-0.89,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.52,,-1.89,-0.88,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.62,,-1.90,-0.87,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.74,,-1.90,-0.86,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.83,,-1.90,-0.86,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,64.90,,-1.91,-0.85,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.00,,-1.91,-0.84,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.11,,-1.92,-0.83,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.20,,-1.92,-0.82,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.32,,-1.93,-0.81,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.41,,-1.93,-0.80,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.51,,-1.95,-0.78,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.61,,-1.95,-0.77,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.70,,-1.96,-0.75,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.83,,-1.97,-0.73,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,65.94,,-1.97,-0.73,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.01,,-1.98,-0.71,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.11,,-1.99,-0.69,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.21,,-2.00,-0.69,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.30,,-2.00,-0.67,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.45,,-2.01,-0.66,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.50,,-2.01,-0.66,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.60,,-2.02,-0.64,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.72,,-2.03,-0.62,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.80,,-2.03,-0.62,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,66.95,,-2.04,-0.60,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.00,,-2.05,-0.59,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.10,,-2.06,-0.58,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.20,,-2.07,-0.56,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.33,,-2.08,-0.55,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.41,,-2.08,-0.54,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.52,,-2.09,-0.52,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.60,,-2.10,-0.51,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.71,,-2.11,-0.49,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.80,,-2.11,-0.49,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,67.93,,-2.12,-0.48,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.01,,-2.13,-0.46,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.11,,-2.14,-0.45,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.21,,-2.15,-0.43,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.30,,-2.16,-0.42,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.41,,-2.17,-0.40,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.51,,-2.18,-0.39,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.62,,-2.19,-0.37,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.71,,-2.20,-0.36,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.80,,-2.21,-0.34,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,68.93,,-2.22,-0.32,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.02,,-2.23,-0.32,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.11,,-2.24,-0.30,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.21,,-2.24,-0.29,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.30,,-2.26,-0.27,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.40,,-2.27,-0.26,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.51,,-2.28,-0.25,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.60,,-2.30,-0.23,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.73,,-2.30,-0.22,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.82,,-2.31,-0.21,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,69.90,,-2.32,-0.20,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.00,,-2.33,-0.18,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.10,,-2.35,-0.16,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.21,,-2.36,-0.15,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.31,,-2.36,-0.14,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.40,,-2.37,-0.13,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.50,,-2.39,-0.11,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.64,,-2.40,-0.10,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.71,,-2.41,-0.09,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.83,,-2.42,-0.08,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,70.91,,-2.42,-0.08,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,71.00,,-2.43,-0.07,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
clear,71.10,,-2.44,-0.06,0.00,AdaptiveCoverage_Obstacles,,,,,"Path clear, accelerating."
