record_type,time_sec,color,x,y,z,scenario,count_red,count_green,count_blue,count_total,extra_notes
impact,6.20,,3.94,3.58,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.32 m – turning right.
impact,6.31,,3.94,3.57,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.32 m – turning right.
impact,6.40,,3.93,3.55,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.32 m – turning right.
impact,6.56,,3.92,3.54,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.35 m – turning right.
impact,6.65,,3.91,3.52,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.35 m – turning right.
impact,6.71,,3.91,3.51,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.35 m – turning right.
impact,6.81,,3.90,3.50,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.35 m – turning right.
impact,6.90,,3.89,3.48,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.40 m – turning right.
impact,7.00,,3.88,3.47,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.40 m – turning right.
impact,7.11,,3.87,3.45,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.40 m – turning right.
impact,7.23,,3.86,3.43,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.43 m – turning right.
impact,7.31,,3.86,3.43,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.43 m – turning right.
impact,7.40,,3.85,3.42,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.43 m – turning right.
impact,7.50,,3.84,3.40,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.43 m – turning right.
impact,7.62,,3.83,3.39,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.46 m – turning right.
impact,7.75,,3.83,3.38,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.46 m – turning right.
impact,7.84,,3.83,3.38,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.46 m – turning right.
impact,7.90,,3.82,3.37,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.46 m – turning right.
impact,8.05,,3.81,3.36,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.46 m – turning right.
clear,8.10,,3.81,3.35,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,8.23,,3.81,3.34,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,8.32,,3.80,3.33,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,8.40,,3.79,3.32,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,8.51,,3.79,3.32,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,8.61,,3.77,3.29,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,8.71,,3.76,3.28,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,8.82,,3.75,3.26,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,8.91,,3.74,3.26,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.01,,3.73,3.24,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.16,,3.72,3.24,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.25,,3.72,3.24,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.30,,3.71,3.22,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.40,,3.70,3.21,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.50,,3.69,3.19,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.60,,3.68,3.18,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.71,,3.67,3.16,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.80,,3.67,3.15,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,9.90,,3.65,3.13,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.01,,3.64,3.12,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.10,,3.63,3.10,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.20,,3.62,3.09,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.30,,3.60,3.07,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.40,,3.60,3.06,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.50,,3.58,3.04,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.60,,3.57,3.02,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.70,,3.56,3.01,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,10.98,,3.56,3.00,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.01,,3.55,2.99,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.10,,3.55,2.98,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.22,,3.54,2.97,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.31,,3.54,2.97,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.40,,3.53,2.95,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.51,,3.53,2.94,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.70,,3.52,2.93,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.71,,3.52,2.93,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.89,,3.52,2.92,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,11.94,,3.51,2.91,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.00,,3.50,2.89,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.29,,3.50,2.89,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.36,,3.50,2.89,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.40,,3.48,2.86,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.50,,3.46,2.82,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.60,,3.45,2.80,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.70,,3.44,2.79,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.82,,3.43,2.78,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,12.90,,3.43,2.77,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.00,,3.43,2.76,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.11,,3.42,2.75,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.23,,3.42,2.74,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.31,,3.42,2.74,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.41,,3.42,2.74,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.53,,3.41,2.73,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.63,,3.41,2.73,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.70,,3.41,2.73,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.83,,3.41,2.73,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,13.91,,3.41,2.72,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.00,,3.41,2.72,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.11,,3.40,2.72,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.20,,3.40,2.71,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.38,,3.40,2.71,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.46,,3.40,2.71,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.50,,3.40,2.70,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.60,,3.40,2.70,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.70,,3.39,2.70,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.80,,3.39,2.69,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,14.90,,3.39,2.69,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.00,,3.38,2.68,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.10,,3.38,2.68,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.22,,3.38,2.68,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.32,,3.37,2.67,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.40,,3.37,2.67,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.50,,3.37,2.66,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.60,,3.37,2.66,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.70,,3.36,2.65,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.82,,3.36,2.65,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,15.90,,3.36,2.65,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.00,,3.35,2.64,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.11,,3.35,2.64,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.23,,3.35,2.64,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.31,,3.35,2.63,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.41,,3.35,2.63,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.50,,3.34,2.62,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.61,,3.34,2.62,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.70,,3.34,2.61,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.80,,3.34,2.61,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,16.90,,3.34,2.60,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.01,,3.34,2.60,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.11,,3.34,2.59,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.20,,3.33,2.59,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.31,,3.33,2.58,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.40,,3.33,2.58,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.51,,3.33,2.57,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.61,,3.33,2.57,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.70,,3.33,2.56,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
clear,17.86,,3.33,2.56,0.00,AdaptiveCoverage_Obstacles,,,,,No lateral avoidance required; path clear.
impact,17.90,,3.33,2.55,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.48 m – turning right.
impact,18.01,,3.32,2.55,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.48 m – turning right.
impact,18.10,,3.32,2.55,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.48 m – turning right.
impact,18.20,,3.32,2.54,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.48 m – turning right.
impact,18.31,,3.32,2.53,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.48 m – turning right.
impact,18.40,,3.32,2.53,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.48 m – turning right.
impact,18.51,,3.32,2.52,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.45 m – turning right.
impact,18.61,,3.32,2.52,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.45 m – turning right.
impact,18.70,,3.32,2.52,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.45 m – turning right.
impact,18.81,,3.31,2.51,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.45 m – turning right.
impact,18.91,,3.31,2.51,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.44 m – turning right.
impact,19.04,,3.31,2.51,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.44 m – turning right.
impact,19.11,,3.31,2.50,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.44 m – turning right.
impact,19.20,,3.31,2.50,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.44 m – turning right.
impact,19.33,,3.31,2.50,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.44 m – turning right.
impact,19.41,,3.31,2.49,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.43 m – turning right.
impact,19.50,,3.31,2.49,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.43 m – turning right.
impact,19.61,,3.31,2.48,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.43 m – turning right.
impact,19.71,,3.30,2.48,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.41 m – turning right.
impact,19.80,,3.30,2.47,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.41 m – turning right.
impact,19.90,,3.30,2.47,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.41 m – turning right.
impact,20.03,,3.30,2.46,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.39 m – turning right.
impact,20.12,,3.30,2.46,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.39 m – turning right.
impact,20.22,,3.29,2.46,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.39 m – turning right.
impact,20.30,,3.29,2.45,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.39 m – turning right.
impact,20.40,,3.29,2.45,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.38 m – turning right.
impact,20.52,,3.29,2.44,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.38 m – turning right.
impact,20.60,,3.29,2.44,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.38 m – turning right.
impact,20.70,,3.29,2.43,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.38 m – turning right.
impact,20.80,,3.29,2.43,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.37 m – turning right.
impact,20.91,,3.29,2.42,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.37 m – turning right.
impact,21.00,,3.28,2.42,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.37 m – turning right.
impact,21.10,,3.28,2.42,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.34 m – turning right.
impact,21.20,,3.28,2.41,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.34 m – turning right.
impact,21.40,,3.28,2.41,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.34 m – turning right.
impact,21.42,,3.28,2.41,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.34 m – turning right.
impact,21.52,,3.28,2.41,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.34 m – turning right.
impact,21.62,,3.28,2.40,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.33 m – turning right.
impact,21.74,,3.28,2.40,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.33 m – turning right.
impact,21.81,,3.28,2.40,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.33 m – turning right.
impact,21.90,,3.28,2.39,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.33 m – turning right.
impact,22.01,,3.28,2.39,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.33 m – turning right.
impact,22.11,,3.28,2.38,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.32 m – turning right.
impact,22.20,,3.28,2.38,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.32 m – turning right.
impact,22.31,,3.27,2.37,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.32 m – turning right.
impact,22.42,,3.27,2.37,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.30 m – turning right.
impact,22.50,,3.27,2.36,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.30 m – turning right.
impact,22.62,,3.27,2.36,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.30 m – turning right.
impact,22.71,,3.27,2.35,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.29 m – turning right.
impact,22.81,,3.27,2.35,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.29 m – turning right.
impact,22.90,,3.27,2.34,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.29 m – turning right.
impact,23.00,,3.27,2.34,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.28 m – turning right.
impact,23.10,,3.27,2.33,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.28 m – turning right.
impact,23.21,,3.26,2.33,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.28 m – turning right.
impact,23.32,,3.26,2.32,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.28 m – turning right.
impact,23.43,,3.26,2.32,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.24 m – turning right.
impact,23.50,,3.26,2.32,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.24 m – turning right.
impact,23.60,,3.26,2.31,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.24 m – turning right.
impact,23.71,,3.26,2.31,0.00,AdaptiveCoverage_Obstacles,,,,,Impact alert: obstacle on left at 1.24 m – turning right.
