record_type,time_sec,color,x,y,z,scenario,count_red,count_green,count_blue,count_total,extra_notes
DETECTION,5.29,green,-1.99,2.00,0.07,reversing_demo,,,,,
DETECTION,13.25,green,-1.59,-2.17,0.10,reversing_demo,,,,,
DETECTION,36.08,red,0.38,1.24,0.03,reversing_demo,,,,,
DETECTION,38.80,red,-0.08,0.33,0.07,reversing_demo,,,,,
DETECTION,86.67,green,1.97,2.61,0.07,reversing_demo,,,,,
SUMMARY,104.40,,,,,reversing_demo,2,3,0,5,Run completed or interrupted.
